대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증,자격증ID
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,자기비파괴검사산업기사,T582
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,초음파비파괴검사산업기사,T061
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,침투비파괴검사산업기사,T074
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,대기환경산업기사,T317
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,소음진동산업기사,T448
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,수질환경산업기사,T461
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,폐기물처리산업기사,T119
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,신재생에너지발전설비산업기사(태양광),T496
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,거푸집기능사,T198
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,건축도장기능사,T219
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,건축목공기능사,T220
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,도배기능사,T319
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,미장기능사,T348
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,방수기능사,T364
14,건설,1,건설공사관리,4,스마트건설관리,"건축학, 건축, 건축.설비공학, 건축.설비, 건축시공과, 도시공학, 도시.지역학, 조경학, 조경, 토목공학, 토목, 산업공학, 응용공학, 환경학, 환경, 지구.지리학, 지적, 지상교통공학, 지상교통","건축가, 건축구조기술자, 건축설비기술자, 건축감리기술자, 건축안전.환경.품질.에너지관리기술자, 건축시공기술자 및 견적원, 토목구조설계기술자, 토목감리기술자, 토목안전.환경.품질기술자, 토목시공기술자 및 견적원, 조경기술자, 도시계획.설계가, 교통계획.설계가, 교통영향평가원, 지적 및 측량기술자, 지리정보시스템전문가, 건설자재 시험원",1414,비계기능사,T384
